지수,거래일자,지수명,종가,전일비,전일비(%),KSP200지수,KSP200등락,
DJI@DJI,20150121,다우 산업                                                                       ,17554.28,39.05,0.22,248.59,1.35,1
DJI@DJI,20150122,다우 산업                                                                       ,17813.98,259.7,1.48,248.47,-0.12,1
DJI@DJI,20150123,다우 산업                                                                       ,17672.6,141.38,-0.79,250.32,1.85,1
DJI@DJI,20150126,다우 산업                                                                       ,17678.7,6.1,0.03,250.14,-0.18,1
DJI@DJI,20150127,다우 산업                                                                       ,17387.21,291.49,-1.65,252.2,2.06,1
DJI@DJI,20150128,다우 산업                                                                       ,17191.37,195.84,-1.13,252.21,0.01,1
DJI@DJI,20150129,다우 산업                                                                       ,17416.85,225.48,1.31,250.46,-1.75,1
DJI@DJI,20150130,다우 산업                                                                       ,17164.95,251.9,-1.45,249.88,-0.58,1
DJI@DJI,20150202,다우 산업                                                                       ,17361.04,196.09,1.14,250.61,0.73,1
DJI@DJI,20150203,다우 산업                                                                       ,17666.4,305.36,1.76,250.38,-0.23,1
DJI@DJI,20150204,다우 산업                                                                       ,17673.02,6.62,0.04,251.6,1.22,1
DJI@DJI,20150205,다우 산업                                                                       ,17884.88,211.86,1.2,249.78,-1.82,1
DJI@DJI,20150206,다우 산업                                                                       ,17824.29,60.59,-0.34,250.16,0.38,1
DJI@DJI,20150209,다우 산업                                                                       ,17729.21,95.08,-0.53,249.26,-0.9,1
DJI@DJI,20150210,다우 산업                                                                       ,17868.76,139.55,0.79,247.66,-1.6,1
DJI@DJI,20150211,다우 산업                                                                       ,17862.14,6.62,-0.04,248.4,0.74,1
DJI@DJI,20150212,다우 산업                                                                       ,17972.38,110.24,0.62,247.71,-0.69,1
DJI@DJI,20150213,다우 산업                                                                       ,18019.35,46.97,0.26,249.76,2.05,1
DJI@DJI,20150217,다우 산업                                                                       ,18047.58,28.23,0.16,250.37,0.56,1
DJI@DJI,20150218,다우 산업                                                                       ,18029.85,17.73,-0.1,0,0,1
DJI@DJI,20150219,다우 산업                                                                       ,17985.77,44.08,-0.24,0,0,1
DJI@DJI,20150220,다우 산업                                                                       ,18140.44,154.67,0.86,0,0,1
DJI@DJI,20150223,다우 산업                                                                       ,18116.84,23.6,-0.13,250.8,0.43,1
DJI@DJI,20150224,다우 산업                                                                       ,18209.19,92.35,0.51,251.28,0.48,1
DJI@DJI,20150225,다우 산업                                                                       ,18224.57,15.38,0.08,252.96,1.68,1
DJI@DJI,20150226,다우 산업                                                                       ,18214.42,10.15,-0.06,252.93,-0.03,1
DJI@DJI,20150227,다우 산업                                                                       ,18132.7,81.72,-0.45,251.46,-1.47,1
DJI@DJI,20150302,다우 산업                                                                       ,18288.63,155.93,0.86,253.65,2.19,1
DJI@DJI,20150303,다우 산업                                                                       ,18203.37,85.26,-0.47,254.5,0.85,1
DJI@DJI,20150304,다우 산업                                                                       ,18096.9,106.47,-0.58,254.31,-0.19,1
DJI@DJI,20150305,다우 산업                                                                       ,18135.72,38.82,0.21,254.16,-0.15,1
DJI@DJI,20150306,다우 산업                                                                       ,17856.78,278.94,-1.54,255.96,1.8,1
DJI@DJI,20150309,다우 산업                                                                       ,17995.72,138.94,0.78,252.77,-3.19,1
DJI@DJI,20150310,다우 산업                                                                       ,17662.94,332.78,-1.85,251.75,-1.02,1
DJI@DJI,20150311,다우 산업                                                                       ,17635.39,27.55,-0.16,252.16,0.41,1
DJI@DJI,20150312,다우 산업                                                                       ,17895.22,259.83,1.47,250.28,-1.88,1
